Directorate,Sub Directorate,Accounting Date,COST CENTRE,Supplier Name,Net Amount,Type
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,10-Apr-18,218419,Baltimore Care Limited,527.38,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,10-Apr-18,218419,Barchester Healthcare Homes Limited T/A Bushey House Beaumont,1400,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,10-Apr-18,218419,Bellavista Care (Cardiff) Limited T/A Bellavista Nursing Home Cardiff,696.38,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,10-Apr-18,218419,Bellavista Care (Cardiff) Limited T/A Bellavista Nursing Home Cardiff,516.38,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,10-Apr-18,218419,Bellavista Nursing Homes (Wales) Limited t/a Bellavista Care Home,503.15,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,10-Apr-18,218419,Bellavista Nursing Homes (Wales) Limited t/a Bellavista Care Home,2800.97,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,10-Apr-18,218419,David Austin t/a Silverdale,663.68,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,10-Apr-18,218419,E & E Homes Limited T/A Cliffhaven Residential Home,501.05,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,10-Apr-18,218419,E & E Homes Limited T/A Cliffhaven Residential Home,516.38,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,10-Apr-18,218419,E & E Homes Limited T/A Cliffhaven Residential Home,503.15,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,10-Apr-18,218419,E & E Homes Limited T/A Cliffhaven Residential Home,505.2,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,10-Apr-18,218419,Forge Care Homes Limited t/a The Forge Care Centre,699.25,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,10-Apr-18,218419,Hallmark Care Homes (Bute Town) Limited t/a Shire Hall Care Home,1215.5,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,10-Apr-18,218419,Harrison Care Enterprises Barry Limited t/a Island View,516.38,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,10-Apr-18,218419,Harrison Care Enterprises Barry Limited t/a Island View,501.96,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,10-Apr-18,218419,Harrison Care Enterprises Barry Limited t/a Island View,618,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,10-Apr-18,218419,Harrison Care Enterprises Barry Limited t/a Island View,514.75,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,10-Apr-18,218419,Harrison Care Enterprises Barry Limited t/a Island View,544.81,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,10-Apr-18,218419,Harrison Care Enterprises Barry Limited t/a Island View,516.38,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,10-Apr-18,218419,Harrison Care Enterprises Barry Limited t/a Island View,516.38,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,10-Apr-18,218419,Harrison Care Enterprises Barry Limited t/a Island View,503.11,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,10-Apr-18,218419,Harrison Care Enterprises Barry Limited t/a Island View,516.38,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,10-Apr-18,218419,June Zehetmayr t/a Tower Hill Residential Home,650.88,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,10-Apr-18,218419,June Zehetmayr t/a Tower Hill Residential Home,508.38,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,10-Apr-18,218419,Llangoedmor Properties Limited T/A Parkside Residential Home,533.19,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,10-Apr-18,218419,Llangoedmor Properties Limited T/A Parkside Residential Home,618,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,10-Apr-18,218419,Northcote Developments Limited,6094.31,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,10-Apr-18,218419,Shirwan Al-Mufti & Ptn t/a Pontcanna House,600,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,10-Apr-18,218419,Waverley Care Centre Limited,629.59,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,10-Apr-18,218419,Waverley Care Centre Limited,574,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,10-Apr-18,218419,Waverley Care Centre Limited,576.56,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,10-Apr-18,218419,Waverley Care Centre Limited,672.09,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,10-Apr-18,218419,Waverley Care Centre Limited,514.18,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,10-Apr-18,218419,Waverley Care Centre Limited,909.86,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,10-Apr-18,218419,Waverley Care Centre Limited,897.66,Revenue
DIRECT ENVIRONMENT AND HOUSING,GF HOUSING SERVICES,10-Apr-18,405108,Hafod Care Association Limited,4439.24,Revenue
DIRECT LEARNING AND SKILLS,STRATEGY COMMUNITY LEARNING & RESOURCES,10-Apr-18,130041,Catherine Harrison t/a The Dance Centre & Freedom Dance Co,787.5,Revenue
DIRECT ENVIRONMENT AND HOUSING,VEHICLES,10-Apr-18,319010,Ceri Williams t/a Mobile Tyre Services,2221.27,Revenue
DIRECT ENVIRONMENT AND HOUSING,VEHICLES,10-Apr-18,319010,Paul R Curtis t/a PRC Plant Cleaning,740,Revenue
DIRECT ENVIRONMENT AND HOUSING,VEHICLES,10-Apr-18,319010,Paul R Curtis t/a PRC Plant Cleaning,720,Revenue
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,10-Apr-18,365769,Wayne Davies t/a Denway Travel,1700,Revenue
DIRECT LEARNING AND SKILLS,STRATEGY COMMUNITY LEARNING & RESOURCES,11-Apr-18,120080,Bolinda UK Limited,2000,Revenue
DIRECT LEARNING AND SKILLS,STRATEGY COMMUNITY LEARNING & RESOURCES,11-Apr-18,120080,Bolinda UK Limited,870.82,Revenue
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,11-Apr-18,260050,E4Law Limited t/a Lextox,574.75,Revenue
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,11-Apr-18,260050,E4Law Limited t/a Lextox,1217,Revenue
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,11-Apr-18,260050,E4Law Limited t/a Lextox,893,Revenue
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,11-Apr-18,260050,E4Law Limited t/a Lextox,893,Revenue
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,11-Apr-18,260050,TJ Assessment and Consultancy Limited,2077.29,Revenue
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,11-Apr-18,260050,TJ Assessment and Consultancy Limited,2561.8,Revenue
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,11-Apr-18,260120,Llamau Limited,6479.9,Revenue
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,11-Apr-18,260130,Llamau Limited,1142.68,Revenue
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,11-Apr-18,260130,Llamau Limited,1142.68,Revenue
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,11-Apr-18,260130,Llamau Limited,1142.68,Revenue
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,11-Apr-18,260140,Llamau Limited,1105.16,Revenue
DIRECT ENVIRONMENT AND HOUSING,VEHICLES,11-Apr-18,319010,Gullivers Truck Hire Limited,885,Revenue
DIRECT ENVIRONMENT AND HOUSING,VEHICLES,11-Apr-18,319010,Leeds Commercial Limited T/A LC Vehicle Hire,3300,Revenue
DIRECT ENVIRONMENT AND HOUSING,VEHICLES,11-Apr-18,319010,Riverside Truck Rental LImited,4070,Revenue
DIRECT ENVIRONMENT AND HOUSING,VEHICLES,11-Apr-18,319010,SHB Hire Limited,848.58,Revenue
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,11-Apr-18,325312,Kabin Hire Limited,814.51,Revenue
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,11-Apr-18,325325,Calibre Contracting Limited,1640.16,Revenue
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,11-Apr-18,325325,Garth Plant Hire Limited,885,Revenue
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,11-Apr-18,325325,Garth Plant Hire Limited,919.5,Revenue
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,11-Apr-18,325325,Green Circle Sustainable Development Limited,987.5,Revenue
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,11-Apr-18,325325,Green Circle Sustainable Development Limited,1146.25,Revenue
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,11-Apr-18,325325,Green Circle Sustainable Development Limited,872.5,Revenue
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,11-Apr-18,325325,Ran Hire and Sales Limited,675.21,Revenue
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,11-Apr-18,325325,Ran Hire and Sales Limited,899.3,Revenue
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,11-Apr-18,325325,Ran Hire and Sales Limited,734.2,Revenue
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,11-Apr-18,325325,Tarmac Trading Limited,522.76,Revenue
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,11-Apr-18,325325,Wolseley UK Limited,526.56,Revenue
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,11-Apr-18,325340,Calibre Contracting Limited,1437.18,Revenue
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,11-Apr-18,325340,Calibre Contracting Limited,1538.67,Revenue
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,11-Apr-18,325340,Calibre Contracting Limited,1234.2,Revenue
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,11-Apr-18,325340,Garth Plant Hire Limited,885,Revenue
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,11-Apr-18,325340,Green Circle Sustainable Development Limited,898.75,Revenue
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,11-Apr-18,325340,Green Circle Sustainable Development Limited,3386.25,Revenue
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,11-Apr-18,325340,Green Circle Sustainable Development Limited,740,Revenue
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,11-Apr-18,325340,R.E. Plant Hire Limited,521.63,Revenue
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,11-Apr-18,325340,R.E. Plant Hire Limited,504,Revenue
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,11-Apr-18,325790,Calibre Contracting Limited,800.28,Revenue
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,11-Apr-18,325851,Calibre Contracting Limited,1234.2,Revenue
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,11-Apr-18,325894,Calibre Contracting Limited,961.95,Revenue
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,11-Apr-18,325894,Tarmac Trading Limited,805.69,Revenue
DIRECT ENVIRONMENT AND HOUSING,GF PARKS AND GROUNDS,11-Apr-18,333013,Ace Site Services (UK) Limited,3255,Revenue
DIRECT ENVIRONMENT AND HOUSING,GF PARKS AND GROUNDS,11-Apr-18,333015,Treework Services Limited t/a Treework Environmental Practice,600,Revenue
DIRECT ENVIRONMENT AND HOUSING,GF PARKS AND GROUNDS,11-Apr-18,333037,HAGS-SMP Limited,623,Revenue
DIRECT ENVIRONMENT AND HOUSING,GF PARKS AND GROUNDS,11-Apr-18,333154,The Firewood Company (UK) Limited T/A Esa Tree Care,1600,Revenue
DIRECT ENVIRONMENT AND HOUSING,REGULATORY SHARED SERVICES,11-Apr-18,403222,TR Davies Limited,832.08,Revenue
DIRECT ENVIRONMENT AND HOUSING,HOUSING,11-Apr-18,407100,Northgate Public Services (UK) Limited,2000,Revenue
DIRECT MANAGING DIRECTOR AND RESOURCES,GF RESOURCES,11-Apr-18,420212,Royal Mail Group Limited,1201.23,Revenue
DIRECT CAPITAL DEVELOPMENT,CAPITAL ECO DEV,11-Apr-18,834254,Pinit Building & Civil Engineering Limited,20000,Capital
DIRECT CAPITAL DEVELOPMENT,CAPITAL PRIV HSG,11-Apr-18,845003,Arnold Building & Carpentry Limited,2718.62,Capital
DIRECT CAPITAL DEVELOPMENT,CAPITAL PRIV HSG,11-Apr-18,845003,Steddy Limited,4777.91,Capital
DIRECT ENVIRONMENT AND HOUSING,REGULATORY SHARED SERVICES,11-Apr-18,403211,Cardiff County Council,44912.41,Revenue
DIRECT ENVIRONMENT AND HOUSING,REGULATORY SHARED SERVICES,11-Apr-18,403363,Blaenau Gwent County Borough Council,2000,Revenue
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,11-Apr-18,325700,Robert Gay & Ptns t/a Bob Gay Plant Hire,778,Revenue
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,11-Apr-18,260050,Anna Moelwyn-Williams,540,Revenue
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,11-Apr-18,260050,Kayleigh Simmons,1440,Revenue
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,11-Apr-18,260210,Helena Jones,540,Revenue
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,11-Apr-18,260210,Helena Jones,540,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS NON DELEGATED,11-Apr-18,103003,New Directions (Education) Limited,504,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS NON DELEGATED,11-Apr-18,103233,Hays Specialist Recruitment Limited,561.66,Revenue
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,11-Apr-18,260140,Sanctuary Personnel Limited,1104,Revenue
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,11-Apr-18,260150,Sanctuary Personnel Limited,1276.5,Revenue
DIRECT ENVIRONMENT AND HOUSING,HOUSING,11-Apr-18,407119,Hays Specialist Recruitment Limited,1528.3,Revenue
DIRECT ENVIRONMENT AND HOUSING,HOUSING,11-Apr-18,407119,Hays Specialist Recruitment Limited,1030.52,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,11-Apr-18,215012,Action for Children,659.1,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,11-Apr-18,215012,Action for Children,880.85,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,11-Apr-18,215012,Action for Children,587.1,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,11-Apr-18,215012,Action for Children,10001.7,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,11-Apr-18,215012,Action for Children,587.1,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,11-Apr-18,215012,Action for Children,1467.75,Revenue
DIRECT SOCIAL SERVICES,GF BUSINESS MANAGEMENT & INOVATION,11-Apr-18,239021,Age Concern Cardiff & Vale of Glamorgan t/a Age Connects Cardiff and the Vale,10928.75,Revenue
DIRECT SOCIAL SERVICES,GF BUSINESS MANAGEMENT & INOVATION,11-Apr-18,239031,Age Concern Cardiff & Vale of Glamorgan t/a Age Connects Cardiff and the Vale,6672.25,Revenue
DIRECT ENVIRONMENT AND HOUSING,REGULATORY SHARED SERVICES,11-Apr-18,403370,Hope Rescue Centre Limited,906.84,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,12-Apr-18,215489,1st Grade Care Limited,588.32,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,12-Apr-18,215489,1st Grade Care Limited,677.92,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,12-Apr-18,215489,1st Grade Care Limited,643.2,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,12-Apr-18,215489,1st Grade Care Limited,686.4,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,12-Apr-18,215489,1st Grade Care Limited,657.45,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,12-Apr-18,217909,1st Grade Care Limited,783.82,Revenue
DIRECT LEARNING AND SKILLS,STRATEGY COMMUNITY LEARNING & RESOURCES,12-Apr-18,100121,Phoenix Software Limited,1125,Revenue
DIRECT LEARNING AND SKILLS,STRATEGY COMMUNITY LEARNING & RESOURCES,12-Apr-18,100121,Silversands Limited,4090,Revenue
DIRECT LEARNING AND SKILLS,STRATEGY COMMUNITY LEARNING & RESOURCES,12-Apr-18,100121,eBuyer UK Limited,690,Revenue
DIRECT LEARNING AND SKILLS,STRATEGY COMMUNITY LEARNING & RESOURCES,12-Apr-18,120080,S.I.A Security and Facilities Management Limited t/a SFM Training Wales,998,Revenue
DIRECT ENVIRONMENT AND HOUSING,REGENERATION & PLANNING,12-Apr-18,130511,ARC Electrical Engineering Solutions Limited,756,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,12-Apr-18,212731,EDF Energy Plc,722.24,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,12-Apr-18,212731,EDF Energy Plc,1255.23,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,12-Apr-18,212731,EDF Energy Plc,1111.94,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,12-Apr-18,212731,EDF Energy Plc,1120.18,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,12-Apr-18,212731,EDF Energy Plc,974.27,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,12-Apr-18,212731,EDF Energy Plc,1006.71,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,12-Apr-18,212731,EDF Energy Plc,1067.4,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,12-Apr-18,212731,EDF Energy Plc,1145.73,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,12-Apr-18,212731,EDF Energy Plc,1241.32,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,12-Apr-18,212781,Dwr Cymru Cyf,4464.99,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,12-Apr-18,215489,Cardiff Homecare Limited,708.18,Revenue
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,12-Apr-18,325325,Wolseley UK Limited,1244,Revenue
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,12-Apr-18,325338,Calibre Contracting Limited,1640.16,Revenue
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,12-Apr-18,325338,Calibre Contracting Limited,583.27,Revenue
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,12-Apr-18,325340,Calibre Contracting Limited,1335.69,Revenue
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,12-Apr-18,325340,Calibre Contracting Limited,1538.67,Revenue
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,12-Apr-18,325340,Calibre Contracting Limited,1437.18,Revenue
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,12-Apr-18,325340,Calibre Contracting Limited,583.27,Revenue
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,12-Apr-18,325750,Calibre Contracting Limited,617.1,Revenue
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,12-Apr-18,325810,MeteoGroup UK Limited,1031.43,Revenue
DIRECT ENVIRONMENT AND HOUSING,GF PARKS AND GROUNDS,12-Apr-18,333218,Technical Surfaces Limited,830,Revenue
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,12-Apr-18,359341,TVM Cheltenham Limited,1845,Revenue
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,12-Apr-18,365789,The Edge (Systems) Limited,1001.1,Revenue
DIRECT ENVIRONMENT AND HOUSING,REGULATORY SHARED SERVICES,12-Apr-18,403218,Minton Treharne & Davies Limited,2591,Revenue
DIRECT ENVIRONMENT AND HOUSING,GF HOUSING SERVICES,12-Apr-18,405300,Illy Systems Limited,10433,Revenue
DIRECT ENVIRONMENT AND HOUSING,HOUSING,12-Apr-18,407120,AFT Group (Wales) Limited T/A Advanced Fire Technologies Limited,2486,Revenue
DIRECT MANAGING DIRECTOR AND RESOURCES,GF RESOURCES,12-Apr-18,420212,Associated Consultants Limited,600,Revenue
DIRECT MANAGING DIRECTOR AND RESOURCES,GF RESOURCES,12-Apr-18,422100,Princes Gate Cool Water Limited,826.56,Revenue
DIRECT MANAGING DIRECTOR AND RESOURCES,GF RESOURCES,12-Apr-18,422101,Chubb Fire & Security Limited,575.26,Revenue
DIRECT MANAGING DIRECTOR AND RESOURCES,GF PROPERTY,12-Apr-18,467100,Door Maintenance Co Limited,740,Revenue
DIRECT MANAGING DIRECTOR AND RESOURCES,GF PROPERTY,12-Apr-18,467401,Dwr Cymru Cyf,1313.19,Revenue
DIRECT CAPITAL LEARN AND SKILLS,AR CAPITAL SCHOOLS,12-Apr-18,812251,Thornlink Limited T/A Vale Consultancy,1195,Capital
DIRECT CAPITAL DEVELOPMENT,CAPITAL ECO DEV,12-Apr-18,834230,Jones Lang Lasalle Limited,1010,Capital
DIRECT CAPITAL POLICY,CAPITAL POLICY,12-Apr-18,852512,Pinit Building & Civil Engineering Limited,12025,Capital
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,12-Apr-18,365803,Andrew Maker,1470,Revenue
DIRECT ENVIRONMENT AND HOUSING,GF LEGAL AND DEMOCRATIC,12-Apr-18,400050,Matthew Barry,8000,Revenue
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,12-Apr-18,300607,Association for Public Service Excellence (APSE),3370.4,Revenue
DIRECT ENVIRONMENT AND HOUSING,REGULATORY SHARED SERVICES,12-Apr-18,403207,Chartered Trading Standards Institute,833,Revenue
DIRECT ENVIRONMENT AND HOUSING,REGULATORY SHARED SERVICES,12-Apr-18,403207,Chartered Trading Standards Institute,833,Revenue
DIRECT ENVIRONMENT AND HOUSING,REGULATORY SHARED SERVICES,12-Apr-18,403207,Chartered Trading Standards Institute,833,Revenue
DIRECT ENVIRONMENT AND HOUSING,REGULATORY SHARED SERVICES,12-Apr-18,403208,The Birmingham Assay Office,1028.1,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,12-Apr-18,215489,Willowmere Home Care Agency Limited,527.52,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,12-Apr-18,215489,Willowmere Home Care Agency Limited,732.15,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,12-Apr-18,215489,Willowmere Home Care Agency Limited,824.95,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,12-Apr-18,215489,Willowmere Home Care Agency Limited,690.4,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,12-Apr-18,215489,Willowmere Home Care Agency Limited,523.89,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,12-Apr-18,215489,Willowmere Home Care Agency Limited,603.12,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,12-Apr-18,215489,Willowmere Home Care Agency Limited,727.84,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,12-Apr-18,215489,Willowmere Home Care Agency Limited,638.87,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,12-Apr-18,215489,Willowmere Home Care Agency Limited,771.12,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,12-Apr-18,215489,Willowmere Home Care Agency Limited,537.15,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,12-Apr-18,215489,Willowmere Home Care Agency Limited,651.52,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,12-Apr-18,215489,Willowmere Home Care Agency Limited,690.4,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,12-Apr-18,215489,Willowmere Home Care Agency Limited,742.79,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,12-Apr-18,215489,Willowmere Home Care Agency Limited,522.87,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,12-Apr-18,215489,Willowmere Home Care Agency Limited,795.05,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,12-Apr-18,215489,Willowmere Home Care Agency Limited,796.45,Revenue
DIRECT ENVIRONMENT AND HOUSING,REGENERATION & PLANNING,12-Apr-18,130511,Paul Kelly t/a Vanman Express,545,Revenue
DIRECT ENVIRONMENT AND HOUSING,REGENERATION & PLANNING,12-Apr-18,356600,Keith Walden t/a Keith Walden Master Thatcher,8300,Revenue
DIRECT CAPITAL LEARN AND SKILLS,AR CAPITAL SCHOOLS,12-Apr-18,812194,Elwyn J Kerslake t/a Woodland Electrical,2834,Capital
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,13-Apr-18,215489,Nestor Primecare Services Limited t/a Allied Healthcare,555.72,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,13-Apr-18,215489,Nestor Primecare Services Limited t/a Allied Healthcare,529.37,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,13-Apr-18,215489,Nestor Primecare Services Limited t/a Allied Healthcare,546.46,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,13-Apr-18,215489,Nestor Primecare Services Limited t/a Allied Healthcare,531.65,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,13-Apr-18,215489,Nestor Primecare Services Limited t/a Allied Healthcare,649.84,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,13-Apr-18,215489,Nestor Primecare Services Limited t/a Allied Healthcare,589.76,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,13-Apr-18,215489,Nestor Primecare Services Limited t/a Allied Healthcare,635.09,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,13-Apr-18,215489,Nestor Primecare Services Limited t/a Allied Healthcare,650.88,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,13-Apr-18,215489,Nestor Primecare Services Limited t/a Allied Healthcare,621.63,Revenue
